listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
37766191,01/11/2024,19,11,0.367,593,54,53.9,76,3,,6953,6966,76497
10578007,01/12/2024,31,0,0,0,32,,,,1,,4144,0
10578007,01/09/2024,30,0,0,0,31.3,,,,,,4043,0
38322583,01/12/2024,8,23,0.742,1415,61.5,61.5,31,11,,7965,7965,183251
38322583,01/04/2025,11,19,0.633,1481,79.1,77.9,28,6,2,10088,10244,191791
40976598,01/09/2024,9,21,0.7,2609,124.2,124.2,19,4,,16044,16044,337030
40976598,01/07/2025,28,3,0.097,308,90,102.7,43,1,1,13269,11628,39795
37766191,01/01/2025,31,0,0,0,54.1,,,,2,,6988,0
40976598,01/03/2025,22,9,0.29,1336,141.9,148.4,27,3,2,19070,18235,171681
40976598,01/08/2025,31,0,0,0,90.4,,,,1,,11680,0
38322583,01/03/2025,18,13,0.419,1024,78.7,78.8,24,4,2,10126,10113,131588
38322583,01/08/2025,2,29,0.935,2368,81.6,81.7,189,9,2,10556,10543,305954
10578007,01/10/2024,31,0,0,0,31.4,,,,,,4051,0
37766191,01/03/2025,31,0,0,0,54.9,,,,2,,7055,0
10578007,01/07/2025,31,0,0,0,33.8,,,,1,,4367,0
40976598,01/12/2024,13,18,0.581,2140,119.3,118.9,109,4,,15398,15450,277143
37766191,01/04/2025,30,0,0,0,55.8,,,,2,,7226,0
38322583,01/02/2025,10,18,0.643,1256,71,69.8,6,4,2,9016,9171,162235
37766191,01/08/2025,31,0,0,0,59.2,,,,2,,7649,0
38322583,01/06/2025,21,9,0.3,696,76.4,77.3,107,1,2,9987,9871,89926
10578007,01/06/2025,30,0,0,0,33.5,,,,1,,4328,0
40976598,01/10/2024,29,2,0.065,235,119.9,117.5,18,5,,15158,15467,30315
37766191,01/05/2025,31,0,0,0,56.1,,,,2,,7284,0
10578007,01/05/2025,29,2,0.065,70,35.5,35,1,2,1,4544,4609,9089
40976598,01/11/2024,10,20,0.667,2364,118.2,118.2,22,7,,15248,15248,304957
10578007,01/04/2025,30,0,0,0,34.8,,,,1,,4507,0
38322583,01/10/2024,26,5,0.161,309,59.2,61.8,20,2,,7972,7637,39861
37766191,01/09/2024,30,0,0,0,55.1,,,,,,7118,0
40976598,01/02/2025,24,4,0.143,546,136.3,136.5,3,2,2,17631,17606,70526
38322583,01/11/2024,11,19,0.633,1064,56.7,56,12,6,,7224,7314,137256
38322583,01/01/2025,4,27,0.871,1686,63.4,62.4,72,7,2,8060,8189,217780
40976598,01/06/2025,2,28,0.933,2991,105.2,106.8,31,4,1,13799,13592,386448
37766191,01/07/2025,31,0,0,0,57.1,,,,2,,7378,0
37766191,01/12/2024,31,0,0,0,54.6,,,,2,,7071,0
37766191,01/10/2024,24,7,0.226,368,54.8,52.6,1,15,,6785,7069,47472
10578007,01/11/2024,30,0,0,0,31.6,,,,,,4076,0
10578007,01/02/2025,28,0,0,0,31.4,,,,1,,4056,0
37766191,01/06/2025,26,4,0.133,227,56.6,56.8,1,4,2,7339,7313,29329
10578007,01/08/2025,30,1,0.032,33,33.5,33,11,6,1,4264,4328,4264
38322583,01/07/2025,17,14,0.452,1122,78,80.1,101,1,2,10349,10078,144966
40976598,01/05/2025,26,5,0.161,648,125.9,129.6,108,10,1,16827,16347,84136
40976598,01/01/2025,24,7,0.226,838,123,119.7,9,1,2,15462,15888,108244
38322583,01/09/2024,11,19,0.633,1132,59.5,59.6,14,6,,7699,7686,146231
10578007,01/01/2025,24,7,0.226,219,31.4,31.3,3,7,1,4043,4056,28288
33034007,01/11/2024,30,0,0,0,52.2,,,,,,6734,0
33034007,01/07/2025,28,3,0.097,141,48.3,47,7,3,1,6073,6241,18218
33034007,01/06/2025,30,0,0,0,47.9,,,,1,,6189,0
33034007,01/02/2025,28,0,0,0,49.1,,,,1,,6342,0
33034007,01/04/2025,30,0,0,0,49.5,,,,1,,6410,0
33034007,01/05/2025,31,0,0,0,49.2,,,,1,,6388,0
33034007,01/09/2024,30,0,0,0,47.7,,,,,,6162,0
33034007,01/01/2025,31,0,0,0,48.9,,,,1,,6316,0
33034007,01/03/2025,31,0,0,0,48.3,,,,1,,6207,0
33034007,01/12/2024,28,3,0.097,157,52.5,52.3,1,3,,6773,6799,20332
33034007,01/08/2025,21,10,0.323,428,41.7,42.8,55,10,1,5530,5388,55299
33034007,01/10/2024,31,0,0,0,48.3,,,,,,6231,0
906958,01/03/2025,20,11,0.355,530,48,48.2,16,5,1,6194,6168,68107
906958,01/10/2024,20,11,0.355,491,43.7,44.6,83,1,,5753,5637,63339
906958,01/12/2024,12,19,0.613,832,43.5,43.8,59,21,,5672,5634,107749
12184015,01/12/2024,2,29,0.935,374,12.8,12.9,25,38,,1671,1658,48435
12184015,01/10/2024,15,16,0.516,218,13.7,13.6,139,44,,1754,1767,28122
12184015,01/01/2025,3,28,0.903,365,13,13,34,38,16,1679,1679,47147
906958,01/06/2025,24,6,0.2,320,54.8,53.3,4,3,1,6887,7080,41345
906958,01/08/2025,28,3,0.097,156,53.2,52,,,1,6719,6874,20156
906958,01/01/2025,26,5,0.161,217,43.7,43.4,60,1,1,5606,5645,28030
906958,01/02/2025,22,6,0.214,283,48,47.2,4,3,1,6097,6200,36554
12184015,01/06/2025,6,24,0.8,325,13.4,13.5,1,24,30,1744,1731,41991
12184015,01/03/2025,2,29,0.935,385,13.3,13.3,,,30,1709,1709,49474
906958,01/04/2025,30,0,0,0,49.6,,,,1,,6423,0
12184015,01/11/2024,1,29,0.967,400,13.8,13.8,121,1,,1780,1780,51600
906958,01/05/2025,24,7,0.226,382,53,54.6,56,7,1,7089,6882,49599
906958,01/11/2024,23,7,0.233,304,43.7,43.4,6,7,,5599,5637,39216
12184015,01/09/2024,30,0,0,0,13.4,,,,,,1731,0
12184015,01/04/2025,1,29,0.967,381,13.2,13.1,12,16,28,1696,1709,49340
12184015,01/05/2025,0,31,1,402,13,13,,,30,1688,1688,52196
906958,01/09/2024,27,3,0.1,131,43.9,43.7,51,6,,5645,5671,16923
12184015,01/08/2025,5,26,0.839,341,13.2,13.1,63,15,24,1693,1705,44058
906958,01/07/2025,28,3,0.097,157,52,52.3,17,6,1,6757,6719,20285
12184015,01/02/2025,0,28,1,367,13.1,13.1,,,30,1692,1692,47405
12184015,01/07/2025,12,19,0.613,253,13.3,13.3,7,13,19,1718,1718,32689
40203235,01/08/2025,13,18,0.581,807,45.2,44.8,8,8,2,5788,5840,104267
40203235,01/03/2025,25,6,0.194,278,46.5,46.3,9,6,2,5950,5975,35724
17126893,01/03/2025,31,0,0,0,50.5,,,,28,,6489,0
40203235,01/06/2025,11,19,0.633,940,49.9,49.5,2,8,2,6396,6447,121451
15784404,01/04/2025,30,0,0,0,47.6,,,,1,,6164,0
15784404,01/10/2024,31,0,0,0,55.3,,,,,,7134,0
17126893,01/12/2024,20,11,0.355,512,46.3,46.5,1,11,,6022,5996,66307
40203235,01/04/2025,5,25,0.833,1152,46.1,46.1,11,3,2,5970,5970,149185
40918469,01/12/2024,19,12,0.387,811,68.3,67.6,1,12,,8755,8845,105030
25470498,01/01/2025,25,6,0.194,222,37.9,37,17,3,2,4779,4896,28676
25470498,01/02/2025,17,11,0.393,415,38,37.7,1,11,2,4870,4908,53605
17126893,01/02/2025,28,0,0,0,48.6,,,,28,,6278,0
15784404,01/05/2025,31,0,0,0,48.2,,,,1,,6258,0
40918469,01/09/2024,30,0,0,0,69,,,,,,8913,0
25470498,01/07/2025,31,0,0,0,45.7,,,,2,,5905,0
15784404,01/01/2025,31,0,0,0,46.7,,,,1,,6032,0
15784404,01/07/2025,31,0,0,0,52.2,,,,1,,6744,0
14953096,01/07/2025,31,0,0,0,39.8,,,,1,,5142,0
14953096,01/02/2025,27,1,0.036,42,40.1,42,6,1,1,5425,5180,5425
40918469,01/02/2025,11,17,0.607,1135,66.9,66.8,66,29,2,8628,8641,146605
40203235,01/11/2024,11,19,0.633,891,46.5,46.9,15,4,,6050,5999,114939
40203235,01/02/2025,10,18,0.643,840,46.7,46.7,11,5,2,6032,6032,108501
40203235,01/10/2024,6,25,0.806,1118,44.8,44.7,16,5,,5766,5779,144222
14953096,01/06/2025,30,0,0,0,38.5,,,,1,,4974,0
40918469,01/08/2025,2,29,0.935,2395,82.1,82.6,,,2,10672,10608,309443
14953096,01/01/2025,31,0,0,0,37.6,,,,1,,4857,0
14953096,01/04/2025,30,0,0,0,36.8,,,,1,,4766,0
40203235,01/09/2024,21,9,0.3,399,44.4,44.3,15,14,,5723,5736,51543
25470498,01/09/2024,30,0,0,0,39.5,,,,,,5103,0
40918469,01/07/2025,13,18,0.581,1422,80.4,79,29,15,2,10207,10388,183728
14953096,01/05/2025,29,2,0.065,71,36.5,35.5,1,2,1,4609,4739,9219
15784404,01/08/2025,31,0,0,0,52.4,,,,1,,6770,0
40918469,01/01/2025,31,0,0,0,67.8,,,,2,,8758,0
25470498,01/04/2025,30,0,0,0,42.6,,,,2,,5517,0
25470498,01/12/2024,18,13,0.419,497,38.5,38.2,29,8,2,4947,4986,64365
15784404,01/12/2024,31,0,0,0,62.9,,,,,,8146,0
14953096,01/09/2024,27,3,0.1,141,52.9,47,1,3,,6071,6834,18214
25470498,01/06/2025,30,0,0,0,45.3,,,,2,,5853,0
15784404,01/03/2025,26,5,0.161,242,48.9,48.4,23,5,1,6220,6284,31098
40918469,01/10/2024,31,0,0,0,67.5,,,,,,8708,0
40203235,01/12/2024,26,5,0.161,233,46.6,46.6,1,2,,6035,6035,30175
25470498,01/10/2024,30,1,0.032,39,39.8,39,3,1,,5031,5134,5031
15784404,01/06/2025,29,1,0.033,53,50.9,53,1,1,1,6848,6576,6848
15784404,01/02/2025,28,0,0,0,46,,,,1,,5942,0
40203235,01/01/2025,21,10,0.323,466,46.6,46.6,13,3,2,6019,6019,60193
40918469,01/03/2025,19,12,0.387,800,67.4,66.7,,,2,8571,8661,102803
25470498,01/03/2025,31,0,0,0,38.3,,,,2,,4922,0
17126893,01/09/2024,30,0,0,0,49.3,,,,,,6369,0
25470498,01/05/2025,31,0,0,0,44.8,,,,2,,5817,0
40203235,01/05/2025,12,19,0.613,905,47.2,47.6,2,6,2,6180,6128,117505
14953096,01/03/2025,24,7,0.226,264,39.5,37.7,2,7,1,4845,5076,33925
14953096,01/11/2024,26,4,0.133,152,41.8,38,1,4,,4902,5392,19608
25470498,01/11/2024,24,6,0.2,231,39.5,38.5,12,3,,4967,5096,29799
15784404,01/09/2024,27,3,0.1,181,54,60.3,1,3,,7790,6976,23382
25470498,01/08/2025,31,0,0,0,45.5,,,,2,,5879,0
14953096,01/12/2024,23,8,0.258,321,39.9,40.1,1,8,1,5193,5167,41572
14953096,01/10/2024,31,0,0,0,46.3,,,,,,5973,0
40918469,01/06/2025,17,13,0.433,1118,83.9,86,2,13,2,11112,10840,144450
14953096,01/08/2025,31,0,0,0,40,,,,1,,5168,0
40918469,01/05/2025,28,3,0.097,204,74.1,68,10,3,2,8829,9621,26487
40203235,01/07/2025,10,21,0.677,947,45,45.1,18,5,2,5827,5814,122356
15784404,01/11/2024,27,3,0.1,189,62,63,1,3,,8127,7998,24381
17126893,01/10/2024,31,0,0,0,48.7,,,,,,6282,0
40918469,01/11/2024,30,0,0,0,68.5,,,,,,8837,0
17126893,01/11/2024,30,0,0,0,47.9,,,,,,6179,0
40918469,01/04/2025,8,22,0.733,1531,69.6,69.6,1,22,2,9013,9013,198266
17126893,01/01/2025,31,0,0,0,47.6,,,,28,,6148,0
35055282,01/08/2025,31,0,0,0,30.9,,,,2,,3992,0
35055282,01/05/2025,31,0,0,0,31.4,,,,2,,4077,0
35055282,01/01/2025,0,31,1,999,32.2,32.2,,,2,4159,4159,129041
35055282,01/10/2024,28,3,0.097,99,32.5,33,35,3,,4257,4193,12771
35055282,01/12/2024,18,13,0.419,437,33.8,33.6,1,44,,4351,4377,56594
35055282,01/06/2025,30,0,0,0,31.4,,,,2,,4057,0
35055282,01/07/2025,31,0,0,0,28.9,,,,2,,3734,0
35055282,01/11/2024,26,4,0.133,135,33.9,33.8,67,2,,4360,4373,17415
35055282,01/02/2025,28,0,0,0,30.4,,,,2,,3927,0
35055282,01/03/2025,31,0,0,0,30.9,,,,2,,3971,0
35055282,01/09/2024,30,0,0,0,34,,,,,,4392,0
35055282,01/04/2025,12,18,0.6,544,30.7,30.2,6,18,2,3911,3976,70448
24568714,01/07/2025,29,2,0.065,151,79.5,75.5,5,1,1,9755,10272,19510
24568714,01/02/2025,12,16,0.571,1134,71.5,70.9,11,8,1,9158,9235,146476
24568714,01/01/2025,21,10,0.323,713,72,71.3,25,2,1,9210,9300,92098
24568714,01/08/2025,30,1,0.032,80,78.3,80,,,1,10336,10117,10336
24568714,01/04/2025,22,8,0.267,599,73.4,74.9,2,6,1,9700,9505,77571
24568714,01/05/2025,26,5,0.161,374,78.4,74.8,,,1,9712,10179,48560
24568714,01/12/2024,23,8,0.258,602,74.8,75.2,11,4,1,9739,9687,77963
24568714,01/06/2025,21,9,0.3,697,78.3,77.4,62,4,1,10000,10117,90055
24568714,01/11/2024,30,0,0,0,73,,,,,,9417,0
24568714,01/10/2024,29,2,0.065,145,72.3,72.5,1,1,,9353,9327,18705
24568714,01/03/2025,21,10,0.323,706,70.6,70.6,2,3,1,9072,9072,90724
24568714,01/09/2024,30,0,0,0,72.2,,,,,,9327,0
16668617,01/03/2025,24,7,0.226,221,32.4,31.6,1,3,1,4061,4164,28399
1237886,01/07/2025,31,0,0,0,121.1,,,,1,,15647,0
1237886,01/04/2025,30,0,0,0,113.4,,,,1,,14685,0
3614505,01/03/2025,31,0,0,0,33,,,,2,,4241,0
3614505,01/06/2025,30,0,0,0,38,,,,2,,4910,0
16668617,01/02/2025,18,10,0.357,330,33.3,33,78,5,1,4263,4301,42625
16668617,01/09/2024,23,7,0.233,267,38.6,38.1,30,1,,4922,4986,34491
3614505,01/11/2024,30,0,0,0,32.1,,,,,,4141,0
1237886,01/09/2024,30,0,0,0,111.6,,,,,,14416,0
1237886,01/11/2024,30,0,0,0,117.2,,,,,,15119,0
16668617,01/10/2024,31,0,0,0,38.4,,,,,,4954,0
3614505,01/02/2025,28,0,0,0,33.3,,,,2,,4301,0
16668617,01/07/2025,25,6,0.194,218,36.2,36.3,23,3,1,4690,4677,28166
1237886,01/12/2024,31,0,0,0,112.8,,,,,,14608,0
16668617,01/01/2025,27,4,0.129,138,34.4,34.5,24,4,1,4456,4443,17825
3614505,01/05/2025,31,0,0,0,33.9,,,,2,,4402,0
3614505,01/01/2025,31,0,0,0,32.7,,,,2,,4224,0
1237886,01/08/2025,26,5,0.161,620,124.5,124,113,5,1,16021,16086,80106
16668617,01/12/2024,27,4,0.129,156,37.2,39,35,4,,5051,4818,20203
1237886,01/02/2025,27,1,0.036,110,107.4,110,142,3,1,14208,13873,14208
16668617,01/06/2025,17,13,0.433,480,37.1,36.9,32,4,1,4768,4793,62018
3614505,01/12/2024,30,1,0.032,32,32,32,1,1,2,4144,4144,4144
3614505,01/08/2025,26,5,0.161,170,38.4,34,1,5,2,4393,4961,21965
16668617,01/08/2025,23,8,0.258,282,35.5,35.2,130,4,1,4548,4587,36435
3614505,01/10/2024,9,22,0.71,705,32,32,,,,4128,4128,90945
1237886,01/10/2024,27,4,0.129,458,116,114.5,5,4,,14771,14964,59082
3614505,01/04/2025,30,0,0,0,33.2,,,,2,,4299,0
16668617,01/05/2025,17,14,0.452,485,34.3,34.6,18,6,1,4492,4454,62972
1237886,01/05/2025,31,0,0,0,114.5,,,,1,,14867,0
3614505,01/09/2024,0,30,1,957,31.9,31.9,,,,4121,4121,123625
1237886,01/03/2025,26,5,0.161,545,108,109,147,3,1,14007,13878,70035
1237886,01/01/2025,31,0,0,0,107.9,,,,1,,13937,0
3614505,01/07/2025,31,0,0,0,39.5,,,,2,,5104,0
16668617,01/04/2025,19,11,0.367,361,32.6,32.8,49,3,1,4248,4222,46750
16668617,01/11/2024,30,0,0,0,38.9,,,,,,5018,0
1237886,01/06/2025,30,0,0,0,117.2,,,,1,,15143,0
24568696,01/05/2025,26,5,0.161,126,25.4,25.2,,,1,3272,3298,16360
24568696,01/03/2025,15,16,0.516,335,20.7,20.9,1,8,1,2686,2660,43049
24568696,01/10/2024,24,7,0.226,157,21.8,22.4,1,7,,2890,2812,20253
24568696,01/12/2024,24,7,0.226,159,22.5,22.7,2,2,,2940,2914,20591
24568696,01/01/2025,23,8,0.258,171,21,21.4,22,4,1,2764,2713,22088
24568696,01/02/2025,26,2,0.071,44,21.2,22,10,10,1,2842,2738,5683
24568696,01/04/2025,27,3,0.1,77,24.5,25.7,10,8,1,3328,3173,9972
24568696,01/11/2024,30,0,0,0,22.4,,,,,,2890,0
24568696,01/09/2024,30,0,0,0,21.6,,,,,,2790,0
24568696,01/07/2025,27,4,0.129,99,25.1,24.8,1,4,1,3204,3243,12791
24568696,01/06/2025,30,0,0,0,25,,,,1,,3230,0
24568696,01/08/2025,31,0,0,0,25.3,,,,1,,3269,0
24003188,01/03/2025,3,28,0.903,1130,40.4,40.4,17,18,2,5192,5192,145209
29733594,01/02/2025,28,0,0,0,17.8,,,,1,,2299,0
41360541,01/03/2025,24,7,0.226,597,84.4,85.3,49,7,3,10961,10846,76717
41360541,01/01/2025,2,29,0.935,2389,82.4,82.4,12,6,3,10644,10644,308587
24003188,01/02/2025,0,28,1,1133,40.5,40.5,15,27,2,5231,5231,146347
41360541,01/08/2025,30,1,0.032,88,91,88,17,12,3,11370,11758,11370
24003188,01/01/2025,22,9,0.29,364,40.1,40.4,55,10,2,5218,5180,47018
29733594,01/01/2025,25,6,0.194,101,17.6,16.8,,,1,2170,2273,13046
24003188,01/04/2025,22,8,0.267,332,42.1,41.5,,,2,5374,5452,42994
29733594,01/08/2025,23,8,0.258,161,20.5,20.1,1,28,1,2597,2649,20802
24003188,01/06/2025,30,0,0,0,40.8,,,,2,,5272,0
29733594,01/09/2024,27,3,0.1,63,19.1,21,1,3,,2713,2467,8138
24003188,01/08/2025,31,0,0,0,40.8,,,,2,,5272,0
29733594,01/07/2025,31,0,0,0,20.6,,,,1,,2662,0
29733594,01/11/2024,27,3,0.1,51,16.9,17,1,1,,2193,2180,6579
29733594,01/03/2025,31,0,0,0,17.7,,,,1,,2275,0
41360541,01/07/2025,31,0,0,0,94,,,,3,,12145,0
41360541,01/11/2024,16,14,0.467,1150,82.2,82.1,34,6,,10591,10604,148350
41360541,01/09/2024,28,2,0.067,160,79.9,80,2,1,,10334,10321,20669
41360541,01/12/2024,15,16,0.516,1416,88.6,88.5,26,6,,11461,11474,183381
24003188,01/11/2024,30,0,0,0,41.1,,,,,,5302,0
24003188,01/09/2024,24,6,0.2,269,44.8,44.8,12,2,,5787,5787,34749
24003188,01/05/2025,31,0,0,0,40.5,,,,2,,5259,0
41360541,01/04/2025,21,9,0.3,741,83.6,82.3,71,9,3,10658,10826,95960
41360541,01/02/2025,16,12,0.429,974,82.4,81.2,92,2,3,10488,10643,125809
29733594,01/10/2024,30,1,0.032,18,17.7,18,1,1,,2322,2283,2322
29733594,01/05/2025,31,0,0,0,20.3,,,,1,,2636,0
24003188,01/10/2024,31,0,0,0,41.3,,,,,,5328,0
29733594,01/12/2024,27,4,0.129,67,16.7,16.8,10,10,1,2176,2163,8677
24003188,01/07/2025,31,0,0,0,41.7,,,,2,,5388,0
41360541,01/10/2024,22,9,0.29,752,82,83.6,18,5,,10784,10578,97008
29733594,01/06/2025,30,0,0,0,21.3,,,,1,,2752,0
41360541,01/06/2025,30,0,0,0,86.1,,,,3,,11124,0
41360541,01/05/2025,31,0,0,0,83.9,,,,3,,10894,0
29733594,01/04/2025,30,0,0,0,19.6,,,,1,,2538,0
24003188,01/12/2024,31,0,0,0,40.5,,,,2,,5245,0
38772875,01/07/2025,27,4,0.129,362,90.6,90.5,18,1,1,11693,11706,46772
38772875,01/03/2025,21,10,0.323,906,90.5,90.6,48,1,1,11642,11630,116424
38772875,01/10/2024,15,16,0.516,1457,90.9,91.1,17,1,,11752,11726,187953
38772875,01/11/2024,20,10,0.333,909,91,90.9,20,5,,11726,11739,117261
38772875,01/08/2025,28,3,0.097,288,94.6,96,93,3,1,12404,12223,37211
38772875,01/04/2025,17,13,0.433,1159,89.4,89.2,19,3,1,11551,11577,150091
38772875,01/02/2025,19,9,0.321,817,90.6,90.8,46,1,1,11728,11703,105530
38772875,01/12/2024,0,31,1,2814,90.8,90.8,32,2,1,11759,11759,364431
38772875,01/05/2025,31,0,0,0,89.1,,,,1,,11569,0
38772875,01/01/2025,20,11,0.355,996,90.6,90.5,94,1,1,11690,11703,128653
38772875,01/09/2024,11,19,0.633,1731,91,91.1,17,2,,11768,11755,223610
38772875,01/06/2025,30,0,0,0,89.4,,,,1,,11551,0
12794450,01/11/2024,23,7,0.233,97,13.8,13.9,181,12,,1793,1780,12513
12794450,01/01/2025,11,20,0.645,233,11.7,11.7,1,19,30,1511,1511,30097
12794450,01/09/2024,22,8,0.267,106,13.5,13.2,,,,1705,1744,13693
12794450,01/10/2024,31,0,0,0,13.9,,,,,,1793,0
12794450,01/03/2025,3,28,0.903,347,12.3,12.4,53,33,30,1593,1581,44591
12794450,01/12/2024,2,29,0.935,367,12.7,12.7,82,15,,1645,1645,47529
12794450,01/05/2025,19,12,0.387,143,11.6,11.9,92,33,26,1545,1506,18567
12794450,01/07/2025,18,13,0.419,164,12.6,12.6,6,6,30,1628,1628,21189
12794450,01/06/2025,0,30,1,356,11.9,11.9,61,12,30,1538,1538,45996
12794450,01/04/2025,11,19,0.633,239,12.3,12.6,12,6,24,1632,1593,30951
12794450,01/08/2025,28,3,0.097,39,12.6,13,,,30,1680,1628,5039
12794450,01/02/2025,0,28,1,345,12.3,12.3,94,30,30,1589,1589,44563
29367839,01/03/2025,23,8,0.258,630,78.6,78.8,12,8,1,10126,10100,80957
29367839,01/04/2025,28,2,0.067,178,85.4,89,2,3,1,11526,11059,23051
29367839,01/09/2024,23,7,0.233,581,84.3,83,24,3,,10722,10890,75053
29367839,01/01/2025,25,6,0.194,473,79.4,78.8,,,1,10179,10256,61097
29900455,01/07/2025,22,9,0.29,683,75.1,75.9,107,2,1,9807,9703,88246
29900455,01/12/2024,31,0,0,0,67.1,,,,,,8690,0
29900455,01/11/2024,29,1,0.033,69,67.8,69,45,1,,8901,8746,8901
29900455,01/08/2025,25,6,0.194,459,71.5,76.5,,,1,9884,9238,59304
29367839,01/05/2025,29,2,0.065,185,91.3,92.5,32,1,1,12010,11854,24020
29900455,01/09/2024,30,0,0,0,68.2,,,,,,8810,0
29900455,01/04/2025,30,0,0,0,73.6,,,,1,,9531,0
29367839,01/11/2024,27,3,0.1,266,83.7,88.7,2,3,,11442,10797,34314
29900455,01/03/2025,31,0,0,0,65.3,,,,1,,8391,0
29900455,01/10/2024,31,0,0,0,68.1,,,,,,8785,0
29367839,01/08/2025,31,0,0,0,88.7,,,,1,,11460,0
29900455,01/02/2025,23,5,0.179,332,65.8,66.4,134,2,1,8577,8499,42884
29367839,01/12/2024,10,21,0.677,1697,78.8,80.8,4,13,,10464,10205,219772
29367839,01/02/2025,28,0,0,0,79.9,,,,1,,10320,0
29900455,01/05/2025,24,7,0.226,527,76,75.3,67,2,1,9777,9868,68426
29367839,01/07/2025,31,0,0,0,89.9,,,,1,,11615,0
29900455,01/01/2025,31,0,0,0,67.6,,,,1,,8732,0
29900455,01/06/2025,25,5,0.167,371,73.2,74.2,66,1,1,9587,9458,47935
29367839,01/06/2025,27,3,0.1,278,91.5,92.7,45,1,1,11977,11822,35919
29367839,01/10/2024,16,15,0.484,1008,68.2,67.2,70,2,,8669,8798,130032
19215511,01/05/2025,31,0,0,0,81.6,,,,1,,10595,0
16432494,01/04/2025,30,0,0,0,47.8,,,,1,,6190,0
40168873,01/01/2025,1,30,0.968,1158,38.7,38.6,61,15,7,4986,4999,149579
16432494,01/12/2024,31,0,0,0,59.3,,,,,,7680,0
40168873,01/11/2024,12,18,0.6,648,36.3,36,4,6,,4644,4683,83592
40168873,01/03/2025,31,0,0,0,30.9,,,,7,,3971,0
19215511,01/09/2024,23,7,0.233,524,75,74.9,41,1,,9676,9688,67690
16432494,01/11/2024,30,0,0,0,60.1,,,,,,7753,0
16432494,01/01/2025,31,0,0,0,51.2,,,,1,,6613,0
19215511,01/02/2025,28,0,0,0,73.7,,,,1,,9520,0
40168873,01/02/2025,12,16,0.571,477,29.3,29.8,1,5,7,3849,3785,61613
16432494,01/10/2024,31,0,0,0,58.7,,,,,,7572,0
16432494,01/08/2025,21,10,0.323,524,51.6,52.4,55,10,1,6770,6667,67703
40168873,01/07/2025,22,9,0.29,381,36.8,42.3,6,8,7,5465,4755,49227
19215511,01/07/2025,31,0,0,0,81.2,,,,1,,10491,0
19215511,01/12/2024,31,0,0,0,76.7,,,,,,9933,0
16432494,01/09/2024,30,0,0,0,55.8,,,,,,7208,0
40168873,01/05/2025,31,0,0,0,35.1,,,,7,,4557,0
40168873,01/09/2024,30,0,0,0,37.5,,,,,,4844,0
19215511,01/11/2024,30,0,0,0,77.3,,,,,,9972,0
19215511,01/06/2025,30,0,0,0,81.3,,,,1,,10504,0
16432494,01/05/2025,29,2,0.065,117,52,58.5,17,2,1,7596,6752,15191
40168873,01/12/2024,8,23,0.742,949,39.5,41.3,8,27,3,5349,5115,122901
19215511,01/08/2025,31,0,0,0,80.8,,,,1,,10440,0
19215511,01/01/2025,31,0,0,0,76.4,,,,1,,9869,0
19215511,01/03/2025,31,0,0,0,75.6,,,,1,,9715,0
40168873,01/08/2025,24,7,0.226,287,38.5,41,,,7,5297,4974,37081
40168873,01/10/2024,19,12,0.387,460,36.7,38.3,1,12,,4941,4734,59340
19215511,01/04/2025,30,0,0,0,81,,,,1,,10490,0
40168873,01/06/2025,7,23,0.767,789,34.9,34.3,26,23,7,4432,4509,101942
16432494,01/06/2025,30,0,0,0,61.9,,,,1,,7998,0
16432494,01/07/2025,31,0,0,0,62.7,,,,1,,8101,0
40168873,01/04/2025,19,11,0.367,464,37.5,42.2,63,5,7,5465,4856,60088
19215511,01/10/2024,25,6,0.194,463,75.8,77.2,41,2,,9959,9778,59727
16432494,01/02/2025,26,2,0.071,94,46.2,47,2,1,1,6071,5968,12142
16432494,01/03/2025,31,0,0,0,45.7,,,,1,,5873,0
28650254,01/03/2025,19,12,0.387,297,25.3,24.8,33,6,7,3187,3251,38166
39643823,01/11/2024,0,30,1,1569,52.3,52.3,,,,6747,6747,202402
28650254,01/08/2025,31,0,0,0,26.7,,,,7,,3450,0
39643823,01/01/2025,8,23,0.742,1176,51,51.1,153,32,3,6601,6588,151904
39643823,01/02/2025,0,28,1,1435,51.2,51.2,86,11,3,6613,6613,185356
28650254,01/01/2025,6,25,0.806,613,24.6,24.5,4,10,7,3165,3178,79181
39643823,01/09/2024,0,30,1,1621,54,54,18,10,,6976,6976,209400
39643823,01/05/2025,28,3,0.097,136,52.1,45.3,2,3,3,5882,6765,17658
28650254,01/10/2024,6,25,0.806,660,26.4,26.4,52,13,,3406,3406,85140
28650254,01/09/2024,0,30,1,748,24.9,24.9,58,15,,3217,3217,96626
28650254,01/05/2025,25,6,0.194,162,26.8,27,4,34,7,3506,3480,21034
28650254,01/04/2025,21,9,0.3,231,25.9,25.7,1,9,7,3328,3354,29915
28650254,01/06/2025,2,28,0.933,792,28.1,28.3,,,7,3656,3631,102329
39643823,01/10/2024,20,11,0.355,565,51.8,51.4,18,15,,6631,6682,72885
39643823,01/04/2025,22,8,0.267,424,52.9,53,,,3,6864,6851,54908
39643823,01/12/2024,6,25,0.806,1333,52.8,53.3,34,24,3,6903,6838,172632
